CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2863-IMQDR,Female,0,61,Two year,UPI,896.5,53087,No
5686-CMAWK,Male,0,17,One year,UPI,867.5,14102.5,No
5651-CRHKQ,Female,0,41,One year,UPI,862,33390.5,No
6905-NIQIN,Male,0,1,Month-to-month,Debit Card,506.5,506.5,Yes
8204-YJCLA,Male,1,72,Two year,UPI,648,47323.5,No
5167-ZFFMM,Male,0,1,Month-to-month,Credit card (automatic),908.5,908.5,Yes
6583-SZVGP,Male,0,48,Two year,UPI,1081,50674.5,No
4895-TMWIR,Male,1,11,Month-to-month,Debit Card,199.5,2147.5,Yes
0533-BNWKF,Female,1,55,Month-to-month,UPI,854.5,48747,Yes
1708-PBBOA,Female,0,42,One year,UPI,547.5,23484.5,No
8782-LKFPK,Male,0,44,Month-to-month,Debit Card,904,40630,No
5522-JBWMO,Male,0,1,Month-to-month,UPI,440,440,No
3597-MVHJT,Female,0,27,Month-to-month,UPI,956,25952.5,No
9774-NRNAU,Male,1,27,Month-to-month,UPI,848,23095.5,No
0224-RLWWD,Female,1,2,Month-to-month,UPI,443,893,No
9967-ATRFS,Female,0,19,Month-to-month,Debit Card,199,3675.5,No
3951-NJCVI,Female,1,42,Month-to-month,UPI,950.5,39445,No
2977-CEBSX,Female,0,66,Two year,Credit card (automatic),900.5,59659.5,No
0177-PXBAT,Male,1,33,Month-to-month,UPI,1099,36947,No
6599-CEBNN,Female,0,34,Month-to-month,Credit card (automatic),739.5,25244.5,Yes
2519-ERQOJ,Male,1,33,Month-to-month,UPI,546,18037,No
5876-QMYLD,Female,0,23,One year,Debit Card,200.5,4151,No
2277-AXSDC,Female,0,32,One year,UPI,197.5,6241.5,No
9442-JTWDL,Female,0,11,One year,Credit card (automatic),200.5,2377,No
0979-PHULV,Male,0,69,Month-to-month,Credit card (automatic),994.5,70076,Yes
3067-SVMTC,Female,0,68,One year,UPI,559,38488,No
5495-GPSRW,Male,0,20,Two year,Debit Card,197,4194,No
7606-BPHHN,Male,0,72,Two year,Credit card (automatic),198,14687.5,No
4742-DRORA,Male,0,60,One year,UPI,954,58120,No
0111-KLBQG,Male,1,32,Month-to-month,Debit Card,939.5,28614.5,No
4800-VHZKI,Female,0,1,Month-to-month,Debit Card,199,199,Yes
7989-CHGTL,Male,0,1,Month-to-month,Debit Card,196,196,Yes
0334-GDDSO,Male,1,3,Month-to-month,UPI,813.5,2337,Yes
4163-NCJAK,Female,0,46,One year,UPI,244.5,10661.5,No
5233-AOZUF,Female,0,29,Month-to-month,UPI,749.5,21490.5,No
5973-EJGDP,Male,0,51,Month-to-month,UPI,873.5,44730,No
1996-DBMUS,Female,1,48,Month-to-month,UPI,706.5,35450.5,No
7916-VCCPB,Female,0,16,Month-to-month,UPI,732.5,11957.5,No
4686-GEFRM,Male,0,70,Two year,UPI,987,68589,No
5249-QYHEX,Female,0,40,Two year,Debit Card,248,10247,No
0578-SKVMF,Female,0,22,Month-to-month,UPI,833,18459,Yes
5564-NEMQO,Female,1,1,Month-to-month,UPI,753,753,Yes
2233-FAGXV,Female,0,5,Month-to-month,Debit Card,243,1322.5,No
5605-IYGFG,Female,0,7,Month-to-month,UPI,698.5,5154.5,No
7663-ZTEGJ,Male,0,29,One year,Credit card (automatic),1005.5,28304.5,No
3935-TBRZZ,Male,0,44,One year,Debit Card,257,11105,No
8111-BKVDS,Female,0,10,Month-to-month,UPI,407,4493,No
2055-SIFSS,Female,1,55,Month-to-month,UPI,516.5,28385.5,No
2806-MLNTI,Male,1,52,One year,UPI,1051,53764,No
8734-DKSTZ,Female,0,10,Month-to-month,UPI,859.5,8586,No
4360-PNRQB,Male,0,18,Month-to-month,UPI,756,13950.5,No
6152-ONASV,Female,0,68,One year,UPI,582.5,39757,No
9063-ZGTUY,Female,0,61,Month-to-month,Debit Card,194,11825.5,Yes
7781-HVGMK,Female,0,72,Two year,Credit card (automatic),652,47844.5,No
2181-UAESM,Male,0,2,Month-to-month,UPI,534.5,1195,No
2957-LOLHO,Male,0,12,Month-to-month,UPI,454,5189,Yes
6048-NJXHX,Male,0,41,Two year,UPI,197.5,8994.5,No
2320-SLKMB,Female,0,26,Month-to-month,Credit card (automatic),444.5,11838,No
4980-URKXC,Male,0,36,One year,UPI,208.5,7200.5,No
4376-KFVRS,Male,0,72,Two year,Credit card (automatic),1140.5,84682,No
5886-VLQVU,Male,0,35,Month-to-month,UPI,898.5,31612,No
3577-AMVUX,Male,0,1,Month-to-month,Debit Card,550.5,550.5,No
0771-WLCLA,Female,0,16,Month-to-month,UPI,1129.5,18825.5,No
5628-RKIFK,Female,1,49,Month-to-month,Credit card (automatic),1015.5,50704,No
0206-TBWLC,Female,0,54,One year,Debit Card,1146.5,60495,No
2937-FTHUR,Female,0,18,Month-to-month,UPI,648,11667,No
1910-FMXJM,Female,0,36,Month-to-month,UPI,804,29376.5,No
7752-XUSCI,Female,0,60,Month-to-month,UPI,1059,63964.5,Yes
4110-PFEUZ,Female,0,1,Month-to-month,Debit Card,695.5,695.5,Yes
0732-OCQOC,Female,0,52,Two year,UPI,250.5,12702.5,No
5168-MSWXT,Male,0,8,Month-to-month,UPI,947.5,7595.5,No
1090-ESELR,Male,0,72,Two year,UPI,1055,76115.5,No
8592-PLTMQ,Female,0,64,One year,Debit Card,247,16427.5,No
5760-WRAHC,Female,1,22,Month-to-month,Debit Card,697.5,15454,No
8847-GEOOQ,Male,0,60,Month-to-month,UPI,602,35824,No
0256-LTHVJ,Female,0,28,Month-to-month,UPI,810.5,22271,Yes
4785-FCIFB,Female,0,61,Two year,Debit Card,244,14179,No
8313-NDOIA,Female,0,24,Month-to-month,UPI,1041.5,24946.5,No
5149-CUZUJ,Male,0,28,One year,UPI,929,27683.5,No
0942-KOWSM,Female,0,30,Two year,UPI,808,23693,No
4237-CLSMM,Male,0,2,Month-to-month,Debit Card,200,380,No
1452-VOQCH,Male,0,1,Month-to-month,UPI,751,751,No
4719-UMSIY,Male,0,6,Month-to-month,Debit Card,196.5,1009,No
6614-VBEGU,Female,0,24,Month-to-month,UPI,694.5,16140.5,No
0880-TKATG,Male,0,4,Month-to-month,UPI,1011.5,3859,Yes
3811-VBYBZ,Male,0,7,Month-to-month,UPI,998,6732.5,Yes
1480-BKXGA,Male,1,72,Two year,UPI,1160.5,84049,No
2996-XAUVF,Male,0,70,Two year,Debit Card,400.5,27997.5,No
9076-AXYIK,Male,1,64,Two year,UPI,1021,65384.5,No
5968-XQIVE,Male,0,72,One year,UPI,897,65889.5,No
8896-RAZCR,Female,0,44,Two year,Debit Card,199,8681,No
4640-UHDOS,Female,0,13,Month-to-month,UPI,559.5,7343.5,Yes
4933-IKULF,Female,1,17,One year,Debit Card,206.5,3306,No
3583-EKAPL,Male,0,1,Month-to-month,UPI,550,550,Yes
1304-BCCFO,Male,0,9,Month-to-month,Debit Card,700.5,5644,No
4104-PVRPS,Male,0,24,Month-to-month,Debit Card,536,13153.5,No
9399-APLBT,Female,0,1,Month-to-month,UPI,747,747,Yes
2359-KMGLI,Male,0,24,Month-to-month,UPI,802.5,18615,Yes
3780-DDGSE,Male,1,35,Month-to-month,UPI,760.5,27472,No
4431-EDMIQ,Female,0,7,Month-to-month,UPI,757,5540.5,No
0306-JAELE,Male,0,5,Month-to-month,UPI,961,4534,Yes
6227-HWPWX,Female,0,15,Month-to-month,UPI,690,9948,Yes
0486-LGCCH,Male,0,11,Two year,Debit Card,196.5,2257.5,No
0447-BEMNG,Female,0,48,Month-to-month,UPI,453,21450,Yes
4612-SSVHJ,Female,1,20,Month-to-month,UPI,814.5,16716,No
5168-MQQCA,Female,0,72,One year,UPI,1085,80038,No
5949-XIKAE,Female,0,8,Month-to-month,UPI,835.5,6800.5,Yes
7971-HLVXI,Male,0,72,Two year,Credit card (automatic),845,61308.5,No
9094-AZPHK,Female,0,15,Month-to-month,UPI,1001.5,14150,No
3649-JPUGY,Male,0,72,Two year,UPI,886,62019.5,No
4472-LVYGI,Female,0,1,Two year,UPI,525.5,0,No
8372-JUXUI,Male,0,1,Month-to-month,UPI,743.5,743.5,Yes
3552-CTCYF,Male,0,63,Two year,UPI,1048,65972.5,No
6778-YSNIH,Female,0,2,Month-to-month,UPI,590,1141.5,No
0388-EOPEX,Female,0,2,Month-to-month,UPI,744,1394,Yes
5756-OZRIO,Male,1,61,One year,UPI,640.5,39026,No
6579-JPICP,Male,0,1,Month-to-month,Debit Card,204,204,No
8205-OTCHB,Male,0,22,One year,UPI,437.5,9036,Yes
4134-BSXLX,Male,0,28,Month-to-month,Debit Card,609,17856.5,No
0505-SPOOW,Female,0,70,Two year,UPI,198,13976.5,No
6235-VDHOM,Female,1,5,Month-to-month,UPI,284.5,1310.5,Yes
7783-YKGDV,Female,0,12,Month-to-month,UPI,997,12384.5,Yes
4374-YMUSQ,Male,0,34,One year,Credit card (automatic),1162.5,38990.5,No
4513-CXYIX,Female,1,71,Two year,Credit card (automatic),807,56760,No
3957-HHLMR,Female,0,70,One year,UPI,652,45431.5,No
7803-XOCCZ,Female,0,52,Month-to-month,UPI,840.5,43268,No
5736-YEJAX,Male,0,69,Two year,Credit card (automatic),794.5,55025.5,No
5609-CEBID,Female,1,20,Month-to-month,UPI,941,17824,Yes
8981-FJGLA,Male,0,11,Month-to-month,Debit Card,780,8518,No
7218-HKQFK,Male,0,2,Month-to-month,UPI,942,1675,Yes
4636-QRJKY,Female,0,6,Month-to-month,UPI,805,5028.5,Yes
1135-LMECX,Female,0,1,Month-to-month,Debit Card,198.5,198.5,No
4332-MUOEZ,Male,1,20,One year,Credit card (automatic),943,18183,No
8535-SFUTN,Male,0,61,Month-to-month,UPI,1064.5,63001.5,No
5956-VKDTT,Female,1,5,Month-to-month,UPI,743.5,3348,Yes
8677-HDZEE,Female,0,56,Month-to-month,UPI,1054.5,59169.5,No
2475-MROZF,Male,0,30,Month-to-month,Credit card (automatic),950,28524,No
9412-GHEEC,Male,0,40,Month-to-month,UPI,1048,41319.5,Yes
3482-ABPKK,Female,0,28,One year,Debit Card,543,15463,No
6705-LXORM,Female,1,5,Month-to-month,UPI,700.5,3026,No
0257-ZESQC,Female,1,27,Month-to-month,UPI,752,19293.5,Yes
7531-GQHME,Male,0,12,Month-to-month,Credit card (automatic),200.5,2654.5,No
5174-ITUMV,Male,0,67,One year,UPI,1054,69894.5,No
4109-CYRBD,Male,1,29,Month-to-month,UPI,516,14420,No
0913-XWSCN,Male,0,55,Month-to-month,UPI,855,47134,No
6825-UYPFK,Female,0,23,Month-to-month,UPI,756,17586,Yes
8397-MVTAZ,Male,0,34,Month-to-month,UPI,1000.5,34800,Yes
0750-EBAIU,Male,0,52,One year,UPI,912.5,47383,No
8606-CIQUL,Male,1,72,Two year,Credit card (automatic),1157.5,83991.5,No
3571-DPYUH,Male,0,58,One year,Credit card (automatic),947,54303.5,No
7601-GNDYK,Male,0,35,Two year,Debit Card,196,6869.5,No
0356-OBMAC,Female,1,56,Two year,UPI,999,57063,No
8067-NIOYM,Female,0,24,Two year,Credit card (automatic),211,4906.5,No
1403-GYAFU,Male,0,70,Two year,Credit card (automatic),200.5,13602.5,No
4234-XTNEA,Male,0,2,Month-to-month,UPI,799.5,1744.5,No
1297-VQDRP,Male,1,68,One year,Credit card (automatic),1071.5,73798,No
9282-IZGQK,Female,0,1,Month-to-month,UPI,850,850,Yes
5348-CAGXB,Male,0,12,Month-to-month,UPI,895.5,10217.5,No
0621-HJWXJ,Female,0,63,Month-to-month,UPI,815.5,50290.5,No
5844-QVTAT,Female,0,33,One year,Debit Card,584.5,19554,No
8905-IAZPF,Female,0,69,One year,Credit card (automatic),956.5,67442,No
5394-MEITZ,Female,0,60,Two year,UPI,806,49467,No
6859-QNXIQ,Female,0,72,Two year,UPI,1131,82485,No
2782-LFZVW,Female,0,11,Month-to-month,Debit Card,589.5,6016,No
2866-IKBTM,Female,0,1,Month-to-month,Debit Card,195.5,195.5,No
1342-JPNKI,Male,0,10,Month-to-month,UPI,860.5,8341,Yes
2817-NTQDO,Male,0,13,Month-to-month,Credit card (automatic),455.5,5970,Yes
7129-AZJDE,Male,0,34,One year,UPI,789.5,26472,No
6986-IJDHX,Male,0,39,Month-to-month,Debit Card,863,32660,Yes
2560-PPCHE,Female,0,65,One year,UPI,1050.5,67442.5,No
4676-MQUEA,Male,1,50,One year,UPI,1019,52655,No
8138-EALND,Male,0,15,Month-to-month,Debit Card,197.5,3116,No
3580-HYCSP,Male,0,72,Two year,UPI,1103,79669,No
1352-HNSAW,Female,0,72,Two year,UPI,1156,82204,No
2075-PUEPR,Male,0,55,Two year,UPI,193.5,11532.5,No
1982-FEBTD,Female,0,23,Two year,Credit card (automatic),256,5147.5,No
5301-GAUUY,Male,0,32,Month-to-month,UPI,803.5,25961.5,Yes
5791-KAJFD,Female,0,56,One year,UPI,687.5,38080,No
2654-VBVPB,Female,0,1,Month-to-month,UPI,199,199,No
1154-HYWWO,Male,0,38,One year,Debit Card,706,27082,No
2501-XWWTZ,Male,0,11,Month-to-month,UPI,702,7600.5,No
3716-UVSPD,Male,0,1,Month-to-month,UPI,493,493,No
6815-ABQFQ,Male,0,56,One year,UPI,1072.5,60333,No
7343-EOBEU,Male,0,3,Month-to-month,Debit Card,236,890.5,No
3701-SFMUH,Male,0,7,Month-to-month,Credit card (automatic),697,5161.5,No
6103-LIANB,Male,0,59,Two year,Credit card (automatic),995,58617.5,No
7319-VENRZ,Male,0,7,Month-to-month,UPI,643,4459.5,No
5846-NEQVZ,Male,0,71,Two year,Credit card (automatic),708.5,49734,No
6967-QIQRV,Male,0,15,One year,UPI,1019,16672.5,No
5781-RFZRP,Male,0,71,Two year,Credit card (automatic),735,53577.5,No
0939-YAPAF,Female,0,35,Month-to-month,UPI,1002.5,35276,Yes
0308-IVGOK,Female,0,11,One year,Credit card (automatic),404,4226,No
7293-LSCDV,Female,0,60,Two year,Credit card (automatic),192.5,11032.5,No
7025-WCBNE,Male,1,47,Two year,UPI,596,27540,No
5756-JYOJT,Female,0,11,One year,Credit card (automatic),649,6972.5,No
4710-FDUIZ,Male,0,56,One year,Credit card (automatic),1003,56144.5,Yes
6030-REHUX,Female,1,28,Month-to-month,UPI,1108.5,32044,No
9548-LIGTA,Male,0,61,Two year,Debit Card,810.5,47476.5,No
5150-LJNSR,Male,0,31,One year,UPI,980.5,30821,No
8270-RKSAP,Male,0,9,Month-to-month,UPI,705,5979,No
6522-YRBXD,Male,1,35,Month-to-month,UPI,945.5,33654,No
2640-LYMOV,Male,0,2,Month-to-month,Debit Card,196.5,388,No
1218-VKFPE,Female,0,12,Month-to-month,Debit Card,190,2335.5,Yes
3627-FHKBK,Female,0,1,Month-to-month,Debit Card,753,753,Yes
2865-TCHJW,Female,1,4,Month-to-month,UPI,892,3462,Yes
1423-BMPBQ,Female,0,1,Month-to-month,Debit Card,190,190,No
2393-DIVAI,Female,0,3,Month-to-month,Debit Card,200,617,No
5192-EBGOV,Female,1,1,Month-to-month,UPI,857,857,Yes
4568-KNYWR,Male,0,52,Two year,Credit card (automatic),632.5,33424.5,No
8752-IMQOS,Male,0,5,One year,Debit Card,201,851,No
0742-LAFQK,Male,0,72,Two year,UPI,991.5,74221,No
0795-LAFGP,Male,0,71,Two year,UPI,904,66680.5,No
0619-OLYUR,Male,0,72,Two year,Credit card (automatic),1119,80710.5,No
5512-IDZEI,Male,0,46,One year,UPI,249,11748,No
0459-SPZHJ,Male,0,63,Two year,Credit card (automatic),835,54350,No
0215-BQKGS,Male,0,30,Month-to-month,Credit card (automatic),843,24386,No
9244-ZVAPM,Male,0,1,Month-to-month,Debit Card,456,456,No
0719-SYFRB,Female,0,12,Month-to-month,Debit Card,616.5,7137.5,Yes
8208-EUMTE,Male,0,16,Two year,Debit Card,548.5,9161.5,No
5172-MIGPM,Male,0,4,Month-to-month,Debit Card,655.5,2372,No
1710-RCXUS,Male,0,51,One year,Credit card (automatic),903.5,46145.5,No
0374-FIUCA,Male,0,65,Two year,Credit card (automatic),204,14144.5,No
5839-SUYVZ,Male,0,16,Month-to-month,Credit card (automatic),745.5,11705,No
5173-ZXXXL,Male,0,2,One year,Debit Card,199.5,477,No
1096-ADRUX,Female,0,66,One year,UPI,742.5,48592.5,No
2001-MCUUW,Male,0,46,Two year,UPI,1086.5,49032,No
2731-GJRDG,Female,0,32,One year,UPI,1095.5,36080,No
4723-BEGSG,Male,0,72,Two year,Credit card (automatic),866.5,60942.5,No
6516-NKQBO,Male,0,38,Two year,Credit card (automatic),810,30849,No
8672-OAUPW,Male,0,51,One year,Credit card (automatic),478.5,23567.5,No
8207-DMRVL,Male,0,72,Two year,UPI,1145.5,83060.5,No
3419-SNJJD,Female,1,65,Month-to-month,UPI,1052.5,67864,Yes
6543-CPZMK,Male,0,9,Month-to-month,UPI,299.5,2489.5,Yes
4765-OXPPD,Female,0,9,Month-to-month,Debit Card,650,6630.5,Yes
2804-ETQDK,Male,0,66,Two year,Debit Card,205.5,13571,No
6689-VRRTK,Female,1,44,One year,Credit card (automatic),1098,48603.5,No
7138-GIRSH,Male,0,50,Two year,UPI,695,34182,No
9396-ZSFLL,Female,0,15,Month-to-month,Debit Card,488.5,6314,No
6464-KEXXH,Male,0,8,Month-to-month,Credit card (automatic),252.5,1863,No
7134-MJPDY,Female,1,66,One year,Credit card (automatic),1028.5,69767.5,No
5240-CAOYT,Female,0,57,Month-to-month,UPI,875.5,48848.5,No
4059-IIEBK,Female,0,7,Month-to-month,UPI,785.5,5229.5,No
4881-JVQOD,Male,1,10,Month-to-month,UPI,345.5,3626,No
0516-UXRMT,Female,0,62,One year,UPI,920.5,57558,No
4851-BQDNX,Male,0,40,One year,UPI,850.5,33556.5,No
5148-HKFIR,Female,0,20,Two year,Debit Card,197,4069.5,No
1009-IRMNA,Female,0,7,Month-to-month,UPI,200,1376,Yes
3003-CMDUU,Female,0,25,Month-to-month,UPI,951.5,23957,No
5016-IBERQ,Male,0,23,Month-to-month,UPI,842.5,19681,No
6797-UCJHZ,Female,1,66,One year,Credit card (automatic),1046,68194.5,No
2469-DTSGX,Female,1,72,Two year,UPI,1116.5,79434.5,No
4554-YGZIH,Male,1,49,Month-to-month,Credit card (automatic),900.5,45472.5,Yes
5099-BAILX,Male,1,43,Month-to-month,UPI,1107.5,46879,Yes
9931-KGHOA,Female,0,46,Month-to-month,UPI,550,24739.5,No
1775-KWJKQ,Male,0,72,Two year,Credit card (automatic),898.5,65629,No
7665-VIGUD,Male,0,10,One year,Debit Card,203.5,1763,No
9411-TPQQV,Female,0,40,One year,UPI,545.5,22362,No
7207-RMRDB,Female,0,65,Month-to-month,UPI,1055,69856.5,Yes
7954-MLBUN,Male,0,31,Two year,UPI,994.5,31099,No
2077-DDHJK,Female,0,68,Two year,Credit card (automatic),709,49113.5,No
4913-EHYUI,Male,1,56,One year,UPI,1045.5,57946.5,Yes
0195-IESCP,Male,0,10,Month-to-month,UPI,852.5,8553,Yes
9574-BOSMD,Male,0,68,Two year,UPI,254,16202,No
4580-TMHJU,Female,0,43,Month-to-month,UPI,561.5,24993,Yes
0970-ETWGE,Male,0,1,Month-to-month,UPI,895.5,895.5,Yes
4908-XAXAY,Female,1,49,One year,UPI,898.5,42872,No
8404-VLQFB,Female,0,15,Month-to-month,UPI,252.5,3948.5,No
1626-ERCMM,Male,1,20,Month-to-month,UPI,945.5,18996.5,Yes
0887-HJGAR,Male,0,1,Month-to-month,Debit Card,457,457,Yes
2391-IPLOP,Male,0,50,One year,UPI,696.5,34421.5,No
5644-PDMZC,Female,1,2,Month-to-month,UPI,895,1615,Yes
3509-GWQGF,Male,1,24,Month-to-month,Credit card (automatic),700,17326,No
9576-ANLXO,Female,0,3,Month-to-month,UPI,695.5,2223,Yes
2024-BASKD,Female,0,1,Month-to-month,Debit Card,746,746,Yes
5845-BZZIB,Male,0,35,Two year,Debit Card,201,6553,No
1140-UKVZG,Female,0,17,Month-to-month,Debit Card,248,4752.5,No
4160-AMJTL,Female,1,8,Month-to-month,UPI,196.5,1643,Yes
5183-SNMJQ,Male,0,10,Month-to-month,Credit card (automatic),951,8651,No
8100-PNJMH,Male,0,68,Two year,Credit card (automatic),888.5,61327,No
7838-LAZFO,Male,0,45,One year,UPI,788,35975,No
4464-JCOLN,Male,0,2,One year,Debit Card,198.5,359,Yes
2085-JVGAD,Male,0,37,Month-to-month,UPI,203.5,6976.5,No
5650-VDUDS,Female,0,4,Month-to-month,Debit Card,242.5,960.5,Yes
8095-WANWK,Female,0,10,Month-to-month,Debit Card,452.5,4287,No
3030-ZKIWL,Male,0,1,Month-to-month,Debit Card,200.5,200.5,No
9565-FLVCG,Male,0,65,Two year,Debit Card,695.5,44591.5,No
8755-OGKNA,Female,0,57,Two year,UPI,195,11676,No
2800-VEQXM,Female,0,3,Month-to-month,Debit Card,747.5,2381,No
7538-GWHML,Female,0,2,Month-to-month,UPI,696.5,1451.5,Yes
5533-RJFTJ,Male,0,49,Month-to-month,UPI,302,14531,No
3859-CVCET,Female,0,4,Month-to-month,Debit Card,456.5,1910.5,Yes
0214-JHPFW,Female,0,70,Two year,UPI,578,40393,No
5642-MHDQT,Female,0,53,One year,UPI,198.5,10394.5,No
3088-FVYWK,Male,0,53,Two year,Credit card (automatic),255.5,13361,No
3276-HDUEG,Female,0,1,Month-to-month,Debit Card,750.5,750.5,Yes
9092-GDZKO,Male,0,22,Month-to-month,Credit card (automatic),248.5,4934,No
0823-HSCDJ,Male,1,52,Month-to-month,UPI,491.5,25509,Yes
3729-OWRVL,Male,1,65,Two year,UPI,1103.5,72461.5,No
2324-AALNO,Female,0,48,One year,UPI,245.5,12039.5,No
0822-GAVAP,Female,0,2,Month-to-month,UPI,347,622.5,Yes
5760-IFJOZ,Male,0,3,Month-to-month,Debit Card,1079.5,3136,No
2826-UWHIS,Male,0,45,Month-to-month,UPI,814,37758.5,No
1448-PWKYE,Male,0,1,Month-to-month,UPI,800,800,Yes
7501-IWUNG,Female,0,61,Two year,UPI,738,46160.5,No
4957-TREIR,Male,0,3,Month-to-month,Credit card (automatic),644,1956.5,No
7251-LJBQN,Female,1,40,One year,Credit card (automatic),1037.5,41884,No
8040-MNRTF,Female,0,1,Month-to-month,Debit Card,711,711,No
1536-HBSWP,Female,0,1,Month-to-month,UPI,499,499,No
5313-FPXWG,Male,0,51,One year,UPI,246,12664,No
0067-DKWBL,Male,1,2,Month-to-month,UPI,492.5,911,Yes
0946-FKYTX,Male,0,52,One year,Debit Card,301,16234,No
5076-YVXCM,Male,0,51,Month-to-month,UPI,834,41494.5,No
8262-COGGB,Male,0,1,Month-to-month,Debit Card,204.5,204.5,No
6663-JOCQO,Male,0,31,One year,UPI,752.5,23445,No
9620-QJREV,Male,0,47,One year,Credit card (automatic),205.5,10130.5,No
2276-YDAVZ,Female,0,3,Month-to-month,Credit card (automatic),751,2707,Yes
2682-KEVRP,Female,1,22,One year,Debit Card,200.5,4170,No
2480-JZOSN,Female,0,1,Month-to-month,Debit Card,206.5,206.5,No
0078-XZMHT,Male,0,72,Two year,UPI,851.5,63162,No
5896-NPFWW,Male,0,3,Month-to-month,UPI,501.5,1681.5,Yes
9978-HYCIN,Male,1,47,One year,UPI,849.5,40180.5,No
8338-QIUNR,Male,0,72,Two year,Credit card (automatic),665,48116,No
1525-LNLOJ,Male,0,66,Two year,UPI,633,41897,No
9450-TRJUU,Male,0,35,Month-to-month,UPI,831.5,28484.5,No
1766-GKNMI,Male,0,29,Month-to-month,UPI,849,25162,No
6942-LBFDP,Female,0,2,Month-to-month,Debit Card,205.5,336,No
1456-TWCGB,Male,0,4,Month-to-month,Debit Card,492.5,2084.5,No
7133-VBDCG,Female,0,25,Month-to-month,UPI,798.5,20153.5,Yes
7596-ZYWBB,Female,0,65,Two year,Debit Card,596,37398,No
8329-UTMVM,Male,1,27,One year,UPI,1046.5,29640,No
3014-WJKSM,Male,0,29,Month-to-month,Credit card (automatic),753,22634,No
3347-YJZZE,Male,0,29,Month-to-month,Credit card (automatic),801,22118,No
1029-QFBEN,Male,0,1,Month-to-month,Debit Card,195.5,195.5,Yes
7929-DMBCV,Female,0,20,Month-to-month,Debit Card,810,16837,No
9661-JALZV,Female,0,58,Two year,Credit card (automatic),247,15190,No
5433-KYGHE,Female,0,14,Month-to-month,Debit Card,860,11640.5,No
4312-KFRXN,Male,0,72,Two year,Debit Card,254,17109,No
5575-TPIZQ,Male,0,46,Month-to-month,Credit card (automatic),891.5,42455.5,No
0114-IGABW,Female,0,71,Two year,UPI,582.5,41459,No
9944-AEXBM,Male,0,32,Month-to-month,UPI,856.5,26643,No
1853-ARAAQ,Female,0,26,Month-to-month,Credit card (automatic),503.5,12775,No
6952-OMNWB,Male,1,68,Month-to-month,Credit card (automatic),803.5,55893,No
4697-LUPSU,Male,0,2,One year,Debit Card,202,347.5,No
8434-VGEQQ,Male,0,61,Two year,Credit card (automatic),205.5,13059.5,No
4952-YSOGZ,Female,0,4,Month-to-month,UPI,859.5,3813,Yes
1589-AGTLK,Male,0,3,Month-to-month,UPI,453.5,1415,Yes
5244-IRFIH,Male,1,33,Month-to-month,UPI,945,31055.5,Yes
6549-YMFAW,Male,1,9,Month-to-month,Debit Card,212.5,2045.5,No
4950-HKQTE,Female,0,22,Two year,Debit Card,262.5,6059,No
6786-OBWQR,Female,0,5,Month-to-month,UPI,808.5,3561,No
2684-EIWEO,Female,1,30,Month-to-month,Credit card (automatic),917,27581.5,Yes
2753-JMMCV,Male,0,65,Two year,Credit card (automatic),742,48056.5,No
6439-GTPCA,Female,0,45,Month-to-month,UPI,872.5,39417,Yes
6621-YOBKI,Male,0,5,Month-to-month,Debit Card,203.5,927.5,No
1216-JWVUX,Male,0,25,Month-to-month,UPI,755,19010.5,No
7564-GHCVB,Female,0,72,Two year,UPI,790.5,57307,No
1173-NOEYG,Female,0,27,Month-to-month,UPI,901.5,24234,No
7595-EHCDL,Male,0,32,Month-to-month,Credit card (automatic),506,16534.5,No
6647-ZEDXT,Female,0,30,One year,Credit card (automatic),1104.5,33270.5,No
2521-NPUZR,Male,0,70,Two year,Credit card (automatic),1010,70855,No
1307-TVUFB,Male,1,42,Month-to-month,UPI,793.5,33441,No
7503-MIOGA,Female,1,72,Two year,UPI,898.5,66973.5,No
4381-MHQDC,Female,0,47,Two year,Debit Card,650,28799,No
6923-JHPMP,Female,0,2,Month-to-month,UPI,804.5,1371,No
5138-WVKYJ,Male,0,10,Month-to-month,UPI,985.5,10085.5,Yes
4018-PPNDW,Female,0,61,Two year,Debit Card,241,15516,No
1635-FJFCC,Female,0,5,Month-to-month,Credit card (automatic),440.5,2021.5,No
2499-AJYUA,Female,1,72,Two year,Credit card (automatic),1108,78822.5,No
6919-ELBGL,Male,1,72,Two year,UPI,1149.5,81964,No
3966-HRMZA,Female,1,3,Month-to-month,Debit Card,750.5,2029,No
6425-JWTDV,Male,0,48,Two year,Debit Card,192.5,8551,No
8405-IGQFX,Female,0,63,One year,Credit card (automatic),900.5,58170,No
